Hours since 00:00 Jan 1,Lifetime Hourly Data: System power generated (kW)
3969.5,132.636
3970.5,122.859
3971.5,88.9383
3972.5,117.405
3973.5,54.6814
3974.5,76.1295
3975.5,156.313
3976.5,82.704
3977.5,53.5142
3978.5,13.252
3979.5,-0.0269165
3980.5,-0.0269165
3981.5,-0.0269165
3982.5,-0.0269165
3983.5,-0.0269165
3984.5,-0.0269165
3985.5,-0.0269165
3986.5,-0.0269165
3987.5,-0.0269165
3988.5,-0.0269165
3989.5,-0.0269165
3990.5,12.4899
3991.5,60.3143
3992.5,55.1593
3993.5,96.2456
3994.5,193.257
3995.5,213.985
3996.5,221.028
3997.5,214.937
3998.5,195.973
3999.5,163.658
4000.5,119.711
4001.5,42.8986
4002.5,12.2087
4003.5,-0.0269165
4004.5,-0.0269165
4005.5,-0.0269165
4006.5,-0.0269165
4007.5,-0.0269165
4008.5,-0.0269165
4009.5,-0.0269165
4010.5,-0.0269165
4011.5,-0.0269165
4012.5,-0.0269165
4013.5,-0.0269165
4014.5,11.7614
4015.5,36.9239
4016.5,120.624
4017.5,117.181
4018.5,150.04
4019.5,219.853
4020.5,226.035
4021.5,218.89
4022.5,198.47
4023.5,165.604
4024.5,120.052
4025.5,62.593
4026.5,14.1201
4027.5,-0.0269165
4028.5,-0.0269165
4029.5,-0.0269165
4030.5,-0.0269165
4031.5,-0.0269165
4032.5,-0.0269165
4033.5,-0.0269165
4034.5,-0.0269165
4035.5,-0.0269165
4036.5,-0.0269165
4037.5,-0.0269165
4038.5,11.3148
4039.5,61.2651
4040.5,120.701
4041.5,165.326
4042.5,198.456
4043.5,217.314
4044.5,157.901
4045.5,218.255
4046.5,198.509
4047.5,116.288
4048.5,121.845
4049.5,63.1292
4050.5,12.4246
4051.5,-0.0269165
4052.5,-0.0269165
4053.5,-0.0269165
4054.5,-0.0269165
4055.5,-0.0269165
4056.5,-0.0269165
4057.5,-0.0269165
4058.5,-0.0269165
4059.5,-0.0269165
4060.5,-0.0269165
4061.5,-0.0269165
4062.5,12.9711
4063.5,59.1813
4064.5,116.037
4065.5,160.558
4066.5,192.955
4067.5,213.012
4068.5,220.367
4069.5,214.3
4070.5,194.81
4071.5,161.608
4072.5,88.8551
4073.5,61.9221
4074.5,14.067
4075.5,-0.0269165
4076.5,-0.0269165
4077.5,-0.0269165
4078.5,-0.0269165
4079.5,-0.0269165
4080.5,-0.0269165
4081.5,-0.0269165
4082.5,-0.0269165
4083.5,-0.0269165
4084.5,-0.0269165
4085.5,-0.0269165
4086.5,12.3879
4087.5,9.6659
4088.5,42.7596
4089.5,26.4865
4090.5,52.2865
4091.5,78.853
4092.5,92.5656
4093.5,127.428
4094.5,88.4942
4095.5,41.1674
4096.5,29.8154
4097.5,17.7946
4098.5,6.68247
4099.5,-0.0269165
4100.5,-0.0269165
4101.5,-0.0269165
4102.5,-0.0269165
4103.5,-0.0269165
4104.5,-0.0269165
4105.5,-0.0269165
4106.5,-0.0269165
4107.5,-0.0269165
4108.5,-0.0269165
4109.5,-0.0269165
4110.5,3.82201
4111.5,40.2114
4112.5,48.976
4113.5,49.4961
4114.5,51.0521
4115.5,90.3783
4116.5,141.009
4117.5,61.3904
4118.5,32.94
4119.5,52.1854
4120.5,32.9012
4121.5,40.7419
4122.5,12.4086
4123.5,-0.0269165
4124.5,-0.0269165
4125.5,-0.0269165
4126.5,-0.0269165
4127.5,-0.0269165
4128.5,-0.0269165
4129.5,-0.0269165
4130.5,-0.0269165
4131.5,-0.0269165
4132.5,-0.0269165
4133.5,-0.0269165
4134.5,4.74962
4135.5,11.0302
4136.5,65.0679
4137.5,122.096
4138.5,129.951
4139.5,182.898
4140.5,199.032
4141.5,117.259
4142.5,103.227
4143.5,77.6808
4144.5,108.503
4145.5,60.0341
4146.5,11.4827
4147.5,-0.0269165
4148.5,-0.0269165
4149.5,-0.0269165
4150.5,-0.0269165
4151.5,-0.0269165
4152.5,-0.0269165
4153.5,-0.0269165
4154.5,-0.0269165
4155.5,-0.0269165
4156.5,-0.0269165
4157.5,-0.0269165
4158.5,9.99391
4159.5,59.1811
4160.5,120.586
4161.5,166.938
4162.5,201.134
4163.5,221.244
4164.5,227.877
4165.5,220.831
4166.5,200.49
4167.5,167.018
4168.5,122.233
4169.5,63.3263
4170.5,12.4522
4171.5,-0.0269165
4172.5,-0.0269165
4173.5,-0.0269165
4174.5,-0.0269165
4175.5,-0.0269165
4176.5,-0.0269165
4177.5,-0.0269165
4178.5,-0.0269165
4179.5,-0.0269165
4180.5,-0.0269165
4181.5,-0.0269165
4182.5,11.219
4183.5,45.4564
4184.5,117.527
4185.5,163.1
4186.5,196.312
4187.5,216.638
4188.5,178.88
4189.5,217.113
4190.5,44.0551
4191.5,107.256
4192.5,102.251
4193.5,63.0518
4194.5,13.1756
4195.5,-0.0269165
4196.5,-0.0269165
4197.5,-0.0269165
4198.5,-0.0269165
4199.5,-0.0269165
4200.5,-0.0269165
4201.5,-0.0269165
4202.5,-0.0269165
4203.5,-0.0269165
4204.5,-0.0269165
4205.5,-0.0269165
4206.5,11.7515
4207.5,37.4596
4208.5,47.8554
4209.5,92.0285
4210.5,140.908
4211.5,166.335
4212.5,66.2771
4213.5,47.1284
4214.5,165.7
4215.5,58.3337
4216.5,10.3832
4217.5,55.8826
4218.5,14.4362
4219.5,-0.0269165
4220.5,-0.0269165
4221.5,-0.0269165
4222.5,-0.0269165
4223.5,-0.0269165
4224.5,-0.0269165
4225.5,-0.0269165
4226.5,-0.0269165
4227.5,-0.0269165
4228.5,-0.0269165
4229.5,-0.0269165
4230.5,8.15354
4231.5,58.5283
4232.5,120.113
4233.5,128.835
4234.5,155.682
4235.5,169.581
4236.5,168.452
4237.5,175.784
4238.5,152.179
4239.5,153.208
4240.5,90.1728
4241.5,54.2333
4242.5,13.6927
4243.5,-0.0269165
4244.5,-0.0269165
4245.5,-0.0269165
4246.5,-0.0269165
4247.5,-0.0269165
4248.5,-0.0269165
4249.5,-0.0269165
4250.5,-0.0269165
4251.5,-0.0269165
4252.5,-0.0269165
4253.5,-0.0269165
4254.5,11.5216
4255.5,40.0196
4256.5,117.77
4257.5,164.441
4258.5,198.591
4259.5,219.519
4260.5,226.387
4261.5,219.793
4262.5,199.27
4263.5,166.994
4264.5,121.569
4265.5,63.703
4266.5,13.958
4267.5,-0.0269165
4268.5,-0.0269165
4269.5,-0.0269165
4270.5,-0.0269165
4271.5,-0.0269165
4272.5,-0.0269165
4273.5,-0.0269165
4274.5,-0.0269165
4275.5,-0.0269165
4276.5,-0.0269165
4277.5,-0.0269165
4278.5,9.32999
4279.5,57.8121
4280.5,119.178
4281.5,165.834
4282.5,199.949
4283.5,220.593
4284.5,227.112
4285.5,220.474
4286.5,200.31
4287.5,166.866
4288.5,121.423
4289.5,63.6852
4290.5,13.5772
4291.5,-0.0269165
4292.5,-0.0269165
4293.5,-0.0269165
4294.5,-0.0269165
4295.5,-0.0269165
4296.5,-0.0269165
4297.5,-0.0269165
4298.5,-0.0269165
4299.5,-0.0269165
4300.5,-0.0269165
4301.5,-0.0269165
4302.5,10.9196
4303.5,58.043
4304.5,58.6309
4305.5,87.7401
4306.5,160.394
4307.5,155.852
4308.5,165.934
4309.5,163.504
4310.5,166.041
4311.5,156.372
4312.5,110.792
4313.5,64.715
4314.5,13.659
4315.5,-0.0269165
4316.5,-0.0269165
4317.5,-0.0269165
4318.5,-0.0269165
4319.5,-0.0269165
4320.5,-0.0269165
4321.5,-0.0269165
4322.5,-0.0269165
4323.5,-0.0269165
4324.5,-0.0269165
4325.5,-0.0269165
4326.5,8.70924
4327.5,35.4688
4328.5,121.114
4329.5,168.18
4330.5,202.482
4331.5,223.933
4332.5,230.52
4333.5,223.857
4334.5,203.792
4335.5,170.402
4336.5,125.239
4337.5,59.7579
4338.5,13.2526
4339.5,-0.0269165
4340.5,-0.0269165
4341.5,-0.0269165
4342.5,-0.0269165
4343.5,-0.0269165
4344.5,-0.0269165
4345.5,-0.0269165
4346.5,-0.0269165
4347.5,-0.0269165
4348.5,-0.0269165
4349.5,-0.0269165
4350.5,9.98383
4351.5,51.3375
4352.5,116.254
4353.5,159.64
4354.5,189.39
4355.5,206.435
4356.5,211.092
4357.5,205.605
4358.5,188.342
4359.5,159.068
4360.5,118.107
4361.5,62.7053
4362.5,13.3717
4363.5,-0.0269165
4364.5,-0.0269165
4365.5,-0.0269165
4366.5,-0.0269165
4367.5,-0.0269165
4368.5,-0.0269165
4369.5,-0.0269165
4370.5,-0.0269165
4371.5,-0.0269165
4372.5,-0.0269165
4373.5,-0.0269165
4374.5,10.0556
4375.5,56.3122
4376.5,114.504
4377.5,159.023
4378.5,163.52
4379.5,208.497
4380.5,213.396
4381.5,206.345
4382.5,187.701
4383.5,158.817
4384.5,118.168
4385.5,62.7804
4386.5,12.634
4387.5,-0.0269165
4388.5,-0.0269165
4389.5,-0.0269165
4390.5,-0.0269165
4391.5,-0.0269165
4392.5,-0.0269165
4393.5,-0.0269165
4394.5,-0.0269165
4395.5,-0.0269165
4396.5,-0.0269165
4397.5,-0.0269165
4398.5,8.78545
4399.5,57.2108
4400.5,117.927
4401.5,163.147
4402.5,194.636
4403.5,213.856
4404.5,219.258
4405.5,213.392
4406.5,195.385
4407.5,164.017
4408.5,121.351
4409.5,63.6082
4410.5,12.7854
4411.5,-0.0269165
4412.5,-0.0269165
4413.5,-0.0269165
4414.5,-0.0269165
4415.5,-0.0269165
4416.5,-0.0269165
4417.5,-0.0269165
4418.5,-0.0269165
4419.5,-0.0269165
4420.5,-0.0269165
4421.5,-0.0269165
4422.5,9.42569
4423.5,48.68
4424.5,118.302
4425.5,164.504
4426.5,197.902
4427.5,217.726
4428.5,223.721
4429.5,217.461
4430.5,120.505
4431.5,166.22
4432.5,122.432
4433.5,64.6414
4434.5,13.5272
4435.5,-0.0269165
4436.5,-0.0269165
4437.5,-0.0269165
4438.5,-0.0269165
4439.5,-0.0269165
4440.5,-0.0269165
4441.5,-0.0269165
4442.5,-0.0269165
4443.5,-0.0269165
4444.5,-0.0269165
4445.5,-0.0269165
4446.5,8.97018
4447.5,55.8155
4448.5,113.622
4449.5,108.741
4450.5,189.117
4451.5,167.899
4452.5,188.101
4453.5,175.706
4454.5,166.817
4455.5,162.447
4456.5,120.308
4457.5,64.0753
4458.5,13.4498
4459.5,-0.0269165
4460.5,-0.0269165
4461.5,-0.0269165
4462.5,-0.0269165
4463.5,-0.0269165
4464.5,-0.0269165
4465.5,-0.0269165
4466.5,-0.0269165
4467.5,-0.0269165
4468.5,-0.0269165
4469.5,-0.0269165
4470.5,8.2843
4471.5,55.8021
4472.5,114.454
4473.5,157.342
4474.5,186.774
4475.5,202.907
4476.5,197.856
4477.5,200.165
4478.5,183.005
4479.5,153.884
4480.5,113.763
4481.5,56.4201
4482.5,13.3123
4483.5,-0.0269165
4484.5,-0.0269165
4485.5,-0.0269165
4486.5,-0.0269165
4487.5,-0.0269165
4488.5,-0.0269165
4489.5,-0.0269165
4490.5,-0.0269165
4491.5,-0.0269165
4492.5,-0.0269165
4493.5,-0.0269165
4494.5,8.17113
4495.5,54.8931
4496.5,112.997
4497.5,155.899
4498.5,176.549
4499.5,201.949
4500.5,210.2
4501.5,206.19
4502.5,189.345
4503.5,158.468
4504.5,115.537
4505.5,61.6944
4506.5,17.3639
4507.5,-0.0269165
4508.5,-0.0269165
4509.5,-0.0269165
4510.5,-0.0269165
4511.5,-0.0269165
4512.5,-0.0269165
4513.5,-0.0269165
4514.5,-0.0269165
4515.5,-0.0269165
4516.5,-0.0269165
4517.5,-0.0269165
4518.5,9.4562
4519.5,54.0836
4520.5,109.623
4521.5,152.591
4522.5,184.733
4523.5,205.955
4524.5,215.391
4525.5,211.763
4526.5,194.695
4527.5,163.637
4528.5,120.785
4529.5,64.7338
4530.5,14.195
4531.5,-0.0269165
4532.5,-0.0269165
4533.5,-0.0269165
4534.5,-0.0269165
4535.5,-0.0269165
4536.5,-0.0269165
4537.5,-0.0269165
4538.5,-0.0269165
4539.5,-0.0269165
4540.5,-0.0269165
4541.5,-0.0269165
4542.5,9.02798
4543.5,54.7428
4544.5,97.4101
4545.5,147.176
4546.5,106.608
4547.5,180.208
4548.5,197.598
4549.5,213.194
4550.5,193.69
4551.5,137.605
4552.5,119.783
4553.5,64.2873
4554.5,14.1616
4555.5,-0.0269165
4556.5,-0.0269165
4557.5,-0.0269165
4558.5,-0.0269165
4559.5,-0.0269165
4560.5,-0.0269165
4561.5,-0.0269165
4562.5,-0.0269165
4563.5,-0.0269165
4564.5,-0.0269165
4565.5,-0.0269165
4566.5,8.42659
4567.5,53.9171
4568.5,111.919
4569.5,157.384
4570.5,191.314
4571.5,211.537
4572.5,219.002
4573.5,213.123
4574.5,193.971
4575.5,162.315
4576.5,119.206
4577.5,64.1176
4578.5,14.7104
4579.5,-0.0269165
4580.5,-0.0269165
4581.5,-0.0269165
4582.5,-0.0269165
4583.5,-0.0269165
4584.5,-0.0269165
4585.5,-0.0269165
4586.5,-0.0269165
4587.5,-0.0269165
4588.5,-0.0269165
4589.5,-0.0269165
4590.5,9.00011
4591.5,53.149
4592.5,108.876
4593.5,151.065
4594.5,179.874
4595.5,198.99
4596.5,207.242
4597.5,205.09
4598.5,189.325
4599.5,160.082
4600.5,118.489
4601.5,63.6883
4602.5,14.8054
4603.5,-0.0269165
4604.5,-0.0269165
4605.5,-0.0269165
4606.5,-0.0269165
4607.5,-0.0269165
4608.5,-0.0269165
4609.5,-0.0269165
4610.5,-0.0269165
4611.5,-0.0269165
4612.5,-0.0269165
4613.5,-0.0269165
4614.5,8.67113
4615.5,53.5595
4616.5,111.388
4617.5,155.71
4618.5,186.866
4619.5,207.372
4620.5,214.325
4621.5,210.091
4622.5,192.311
4623.5,162.615
4624.5,119.95
4625.5,63.7488
4626.5,13.5718
4627.5,-0.0269165
4628.5,-0.0269165
4629.5,-0.0269165
4630.5,-0.0269165
4631.5,-0.0269165
4632.5,-0.0269165
4633.5,-0.0269165
4634.5,-0.0269165
4635.5,-0.0269165
4636.5,-0.0269165
4637.5,-0.0269165
4638.5,8.21303
4639.5,53.0431
4640.5,110.912
4641.5,155.206
4642.5,186.004
4643.5,203.511
4644.5,209.983
4645.5,205.603
4646.5,188.407
4647.5,156.108
4648.5,115.29
4649.5,62.1724
4650.5,13.7141
4651.5,-0.0269165
4652.5,-0.0269165
4653.5,-0.0269165
4654.5,-0.0269165
4655.5,-0.0269165
4656.5,-0.0269165
4657.5,-0.0269165
4658.5,-0.0269165
4659.5,-0.0269165
4660.5,-0.0269165
4661.5,-0.0269165
4662.5,8.89381
4663.5,42.845
4664.5,108.503
4665.5,153.143
4666.5,185.432
4667.5,203.646
4668.5,212.822
4669.5,208.73
4670.5,194.174
4671.5,61.5719
4672.5,33.0784
4673.5,8.25361
4674.5,6.2398
4675.5,-0.0269165
4676.5,-0.0269165
4677.5,-0.0269165
4678.5,-0.0269165
4679.5,-0.0269165
4680.5,-0.0269165
4681.5,-0.0269165
4682.5,-0.0269165
4683.5,-0.0269165
4684.5,-0.0269165
4685.5,-0.0269165
4686.5,7.96934
4687.5,39.8024
4688.5,47.939
4689.5,119.592
4690.5,155.868
4691.5,172.15
4692.5,217.535
4693.5,213.548
4694.5,196.323
4695.5,79.0856
4696.5,68.076
4697.5,27.9052
4698.5,15.289
4699.5,-0.0269165
4700.5,-0.0269165
4701.5,-0.0269165
4702.5,-0.0269165
4703.5,-0.0269165
4704.5,-0.0269165
4705.5,-0.0269165
4706.5,-0.0269165
4707.5,-0.0269165
4708.5,-0.0269165
4709.5,-0.0269165
4710.5,-0.0269165
4711.5,3.84636
4712.5,12.7585
4713.5,63.4983
4714.5,52.9919
4715.5,69.5729
4716.5,142.766
4717.5,186.982
4718.5,163.864
4719.5,140.725
4720.5,78.7237
4721.5,63.8217
4722.5,12.748
4723.5,-0.0269165
4724.5,-0.0269165
4725.5,-0.0269165
4726.5,-0.0269165
4727.5,-0.0269165
4728.5,-0.0269165
4729.5,-0.0269165
4730.5,-0.0269165
4731.5,-0.0269165
4732.5,-0.0269165
4733.5,-0.0269165
4734.5,8.06715
4735.5,23.9041
4736.5,0.491142
4737.5,38.6365
4738.5,113.515
4739.5,25.638
4740.5,154.138
4741.5,174.955
4742.5,18.3202
4743.5,150.87
4744.5,12.2834
4745.5,23.6896
4746.5,13.1113
4747.5,-0.0269165
4748.5,-0.0269165
4749.5,-0.0269165
4750.5,-0.0269165
4751.5,-0.0269165
4752.5,-0.0269165
4753.5,-0.0269165
4754.5,-0.0269165
4755.5,-0.0269165
4756.5,-0.0269165
4757.5,-0.0269165
4758.5,6.91854
4759.5,52.6963
4760.5,87.9937
4761.5,127.247
4762.5,48.0122
4763.5,216.591
4764.5,223.296
4765.5,175.456
4766.5,134.135
4767.5,141.131
4768.5,90.0799
4769.5,57.7752
4770.5,14.1122
4771.5,-0.0269165
4772.5,-0.0269165
4773.5,-0.0269165
4774.5,-0.0269165
4775.5,-0.0269165
4776.5,-0.0269165
4777.5,-0.0269165
4778.5,-0.0269165
4779.5,-0.0269165
4780.5,-0.0269165
4781.5,-0.0269165
4782.5,8.06826
4783.5,52.565
4784.5,113.221
4785.5,160.708
4786.5,195.778
4787.5,218.375
4788.5,227.364
4789.5,221.746
4790.5,201.983
4791.5,133.51
4792.5,112.412
4793.5,63.8419
4794.5,14.4052
4795.5,-0.0269165
4796.5,-0.0269165
4797.5,-0.0269165
4798.5,-0.0269165
4799.5,-0.0269165
4800.5,-0.0269165
4801.5,-0.0269165
4802.5,-0.0269165
4803.5,-0.0269165
4804.5,-0.0269165
4805.5,-0.0269165
4806.5,3.44352
4807.5,5.46667
4808.5,31.8756
4809.5,114.699
4810.5,132.633
4811.5,133.683
4812.5,113.805
4813.5,128.562
4814.5,110.601
4815.5,99.7189
4816.5,101.389
4817.5,29.8711
4818.5,7.27205
4819.5,-0.0269165
4820.5,-0.0269165
4821.5,-0.0269165
4822.5,-0.0269165
4823.5,-0.0269165
4824.5,-0.0269165
4825.5,-0.0269165
4826.5,-0.0269165
4827.5,-0.0269165
4828.5,-0.0269165
4829.5,-0.0269165
4830.5,7.76741
4831.5,36.1951
4832.5,61.3208
4833.5,107.837
4834.5,153.578
4835.5,169.843
4836.5,170.396
4837.5,159.505
4838.5,151.405
4839.5,124.338
4840.5,93.7701
4841.5,43.7355
4842.5,10.8967
4843.5,-0.0269165
4844.5,-0.0269165
4845.5,-0.0269165
4846.5,-0.0269165
4847.5,-0.0269165
4848.5,-0.0269165
4849.5,-0.0269165
4850.5,-0.0269165
4851.5,-0.0269165
4852.5,-0.0269165
4853.5,-0.0269165
4854.5,6.35503
4855.5,51.509
4856.5,111.378
4857.5,154.883
4858.5,97.814
4859.5,204.978
4860.5,213.711
4861.5,210.834
4862.5,194.741
4863.5,164.362
4864.5,120.927
4865.5,64.2897
4866.5,13.2689
4867.5,-0.0269165
4868.5,-0.0269165
4869.5,-0.0269165
4870.5,-0.0269165
4871.5,-0.0269165
4872.5,-0.0269165
4873.5,-0.0269165
4874.5,-0.0269165
4875.5,-0.0269165
4876.5,-0.0269165
4877.5,-0.0269165
4878.5,7.54197
4879.5,50.4713
4880.5,106.805
4881.5,150.951
4882.5,185.541
4883.5,209.577
4884.5,219.131
4885.5,215.234
4886.5,197.331
4887.5,133.698
4888.5,36.8722
4889.5,39.5431
4890.5,13.8981
4891.5,-0.0269165
4892.5,-0.0269165
4893.5,-0.0269165
4894.5,-0.0269165
4895.5,-0.0269165
4896.5,-0.0269165
4897.5,-0.0269165
4898.5,-0.0269165
4899.5,-0.0269165
4900.5,-0.0269165
4901.5,-0.0269165
4902.5,5.88361
4903.5,51.8626
4904.5,113.257
4905.5,160.428
4906.5,162.356
4907.5,173.854
4908.5,157.644
4909.5,190.235
4910.5,201.519
4911.5,117.985
4912.5,3.1101
4913.5,54.8838
4914.5,14.2255
4915.5,-0.0269165
4916.5,-0.0269165
4917.5,-0.0269165
4918.5,-0.0269165
4919.5,-0.0269165
4920.5,-0.0269165
4921.5,-0.0269165
4922.5,-0.0269165
4923.5,-0.0269165
4924.5,-0.0269165
4925.5,-0.0269165
4926.5,6.84674
4927.5,51.4211
4928.5,85.2034
4929.5,159.127
4930.5,153.155
4931.5,192.758
4932.5,166.412
4933.5,217.833
4934.5,170.307
4935.5,138.672
4936.5,95.2262
4937.5,64.0943
4938.5,12.7092
4939.5,-0.0269165
4940.5,-0.0269165
4941.5,-0.0269165
4942.5,-0.0269165
4943.5,-0.0269165
4944.5,-0.0269165
4945.5,-0.0269165
4946.5,-0.0269165
4947.5,-0.0269165
4948.5,-0.0269165
4949.5,-0.0269165
4950.5,7.12529
4951.5,22.1814
4952.5,71.7888
4953.5,119.502
4954.5,172.87
4955.5,195.111
4956.5,178.015
4957.5,188.766
4958.5,145.458
4959.5,89.9469
4960.5,74.0886
4961.5,60.5753
4962.5,13.8569
4963.5,-0.0269165
4964.5,-0.0269165
4965.5,-0.0269165
4966.5,-0.0269165
4967.5,-0.0269165
4968.5,-0.0269165
4969.5,-0.0269165
4970.5,-0.0269165
4971.5,-0.0269165
4972.5,-0.0269165
4973.5,-0.0269165
4974.5,6.55514
4975.5,50.8641
4976.5,109.541
4977.5,153.721
4978.5,184.641
4979.5,203.377
4980.5,185.122
4981.5,206.965
4982.5,189.82
4983.5,159.68
4984.5,117.587
4985.5,62.0584
4986.5,13.5503
4987.5,-0.0269165
4988.5,-0.0269165
4989.5,-0.0269165
4990.5,-0.0269165
4991.5,-0.0269165
4992.5,-0.0269165
4993.5,-0.0269165
4994.5,-0.0269165
4995.5,-0.0269165
4996.5,-0.0269165
4997.5,-0.0269165
4998.5,6.88019
4999.5,50.3086
5000.5,108.178
5001.5,154.368
5002.5,187.716
5003.5,208.615
5004.5,215.652
5005.5,209.86
5006.5,192.82
5007.5,162.057
5008.5,78.2645
5009.5,36.5537
5010.5,11.7391
5011.5,-0.0269165
5012.5,-0.0269165
5013.5,-0.0269165
5014.5,-0.0269165
5015.5,-0.0269165
5016.5,-0.0269165
5017.5,-0.0269165
5018.5,-0.0269165
5019.5,-0.0269165
5020.5,-0.0269165
5021.5,-0.0269165
5022.5,6.1767
5023.5,33.9808
5024.5,85.4068
5025.5,157.606
5026.5,192.935
5027.5,214.614
5028.5,184.48
5029.5,176.255
5030.5,37.9068
5031.5,15.3523
5032.5,46.46
5033.5,30.3109
5034.5,7.3306
5035.5,-0.0269165
5036.5,-0.0269165
5037.5,-0.0269165
5038.5,-0.0269165
5039.5,-0.0269165
5040.5,-0.0269165
5041.5,-0.0269165
5042.5,-0.0269165
5043.5,-0.0269165
5044.5,-0.0269165
5045.5,-0.0269165
5046.5,6.40298
5047.5,43.0492
5048.5,110.774
5049.5,159.003
5050.5,195.265
5051.5,217.344
5052.5,225.006
5053.5,220.183
5054.5,157.25
5055.5,119.828
5056.5,122.645
5057.5,64.476
5058.5,13.0751
5059.5,-0.0269165
5060.5,-0.0269165
5061.5,-0.0269165
5062.5,-0.0269165
5063.5,-0.0269165
5064.5,-0.0269165
5065.5,-0.0269165
5066.5,-0.0269165
5067.5,-0.0269165
5068.5,-0.0269165
5069.5,-0.0269165
5070.5,5.6733
5071.5,46.9631
5072.5,117.993
5073.5,167.986
5074.5,204.857
5075.5,227.646
5076.5,235.129
5077.5,228.883
5078.5,208.866
5079.5,175.487
5080.5,128.762
5081.5,67.3102
5082.5,12.532
5083.5,-0.0269165
5084.5,-0.0269165
5085.5,-0.0269165
5086.5,-0.0269165
5087.5,-0.0269165
5088.5,-0.0269165
5089.5,-0.0269165
5090.5,-0.0269165
5091.5,-0.0269165
5092.5,-0.0269165
5093.5,-0.0269165
5094.5,5.66781
5095.5,50.5936
5096.5,112.399
5097.5,160.431
5098.5,194.295
5099.5,215.658
5100.5,223.221
5101.5,218.658
5102.5,199.768
5103.5,167.932
5104.5,123.285
5105.5,63.5955
5106.5,10.7385
5107.5,-0.0269165
5108.5,-0.0269165
5109.5,-0.0269165
5110.5,-0.0269165
5111.5,-0.0269165
5112.5,-0.0269165
5113.5,-0.0269165
5114.5,-0.0269165
5115.5,-0.0269165
5116.5,-0.0269165
5117.5,-0.0269165
5118.5,5.65454
5119.5,51.4003
5120.5,113.719
5121.5,162.622
5122.5,197.209
5123.5,218.192
5124.5,213.511
5125.5,203.378
5126.5,168.284
5127.5,159.923
5128.5,120.194
5129.5,61.8925
5130.5,12.7587
5131.5,-0.0269165
5132.5,-0.0269165
5133.5,-0.0269165
5134.5,-0.0269165
5135.5,-0.0269165
5136.5,-0.0269165
5137.5,-0.0269165
5138.5,-0.0269165
5139.5,-0.0269165
5140.5,-0.0269165
5141.5,-0.0269165
5142.5,7.02704
5143.5,49.8485
5144.5,76.0081
5145.5,127.967
5146.5,159.595
5147.5,207.071
5148.5,190.064
5149.5,207.957
5150.5,192.565
5151.5,143.758
5152.5,101.04
5153.5,43.0578
5154.5,12.4424
5155.5,-0.0269165
5156.5,-0.0269165
5157.5,-0.0269165
5158.5,-0.0269165
5159.5,-0.0269165
5160.5,-0.0269165
5161.5,-0.0269165
5162.5,-0.0269165
5163.5,-0.0269165
5164.5,-0.0269165
5165.5,-0.0269165
5166.5,5.81067
5167.5,50.7398
5168.5,113.047
5169.5,161.951
5170.5,198.002
5171.5,219.086
5172.5,227.701
5173.5,221.799
5174.5,202.284
5175.5,168.967
5176.5,122.958
5177.5,63.118
5178.5,11.0172
5179.5,-0.0269165
5180.5,-0.0269165
5181.5,-0.0269165
5182.5,-0.0269165
5183.5,-0.0269165
5184.5,-0.0269165
5185.5,-0.0269165
5186.5,-0.0269165
5187.5,-0.0269165
5188.5,-0.0269165
5189.5,-0.0269165
5190.5,5.59502
5191.5,50.882
5192.5,113.308
5193.5,162.302
5194.5,197.378
5195.5,216.834
5196.5,223.189
5197.5,216.194
5198.5,196.508
5199.5,166.306
5200.5,121.481
5201.5,62.1183
5202.5,10.3203
5203.5,-0.0269165
5204.5,-0.0269165
5205.5,-0.0269165
5206.5,-0.0269165
5207.5,-0.0269165
5208.5,-0.0269165
5209.5,-0.0269165
5210.5,-0.0269165
5211.5,-0.0269165
5212.5,-0.0269165
5213.5,-0.0269165
5214.5,5.34357
5215.5,50.0124
5216.5,75.9167
5217.5,157.992
5218.5,190.627
5219.5,208.402
5220.5,213.123
5221.5,207.641
5222.5,190.969
5223.5,160.544
5224.5,117.418
5225.5,51.2298
5226.5,9.97591
5227.5,-0.0269165
5228.5,-0.0269165
5229.5,-0.0269165
5230.5,-0.0269165
5231.5,-0.0269165
5232.5,-0.0269165
5233.5,-0.0269165
5234.5,-0.0269165
5235.5,-0.0269165
5236.5,-0.0269165
5237.5,-0.0269165
5238.5,4.35531
5239.5,50.1348
5240.5,112.066
5241.5,157.412
5242.5,188.03
5243.5,208.245
5244.5,216.271
5245.5,212.58
5246.5,193.381
5247.5,162.939
5248.5,59.8707
5249.5,59.9871
5250.5,10.327
5251.5,-0.0269165
5252.5,-0.0269165
5253.5,-0.0269165
5254.5,-0.0269165
5255.5,-0.0269165
5256.5,-0.0269165
5257.5,-0.0269165
5258.5,-0.0269165
5259.5,-0.0269165
5260.5,-0.0269165
5261.5,-0.0269165
5262.5,4.89418
5263.5,48.3546
5264.5,107.281
5265.5,127.662
5266.5,150.049
5267.5,193.028
5268.5,201.39
5269.5,196.962
5270.5,154.902
5271.5,72.2449
5272.5,78.8802
5273.5,3.1646
5274.5,1.63164
5275.5,-0.0269165
5276.5,-0.0269165
5277.5,-0.0269165
5278.5,-0.0269165
5279.5,-0.0269165
5280.5,-0.0269165
5281.5,-0.0269165
5282.5,-0.0269165
5283.5,-0.0269165
5284.5,-0.0269165
5285.5,-0.0269165
5286.5,4.71005
5287.5,47.7949
5288.5,99.551
